categoria,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpini Sportivi Taglia 52.5,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - white/racer red/black,"99,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-whiteracer-redblack-un244a02f-a11.html?size=52.5
Scarpini Sportivi Taglia 52.5,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - black/white,"199,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-blackwhite-un244a02f-q11.html?size=52.5
