categoria,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - silica green/summit white/white,"139,99","139,99",https://www.zalando.it/under-armour-infinite-pro-scarpe-da-trail-running-silica-greensummit-whitewhite-un242a0mq-m11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da corsa su strada - black/orange blast,"89,99","89,99",https://www.zalando.it/under-armour-bandit-3-scarpe-running-neutre-blackorange-blast-un242a0lm-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - white/distant gray/black,"139,99","139,99",https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-whitedistant-grayblack-un242a0lb-a11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,APPARITION - Scarpe da allenamento - black/metallic black/castlerock,"129,99","129,99",https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-blackmetallic-blackcastlerock-un244a02c-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - downpour gray/midnight navy/hyper green,"139,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-downpour-graymidnight-navyhyper-green-un244a02f-c11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - white/racer red/black,"99,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-whiteracer-redblack-un244a02f-a11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/ares red,"99,99","99,99",https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackares-red-un242a0mg-q12.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,JET '23 - Scarpe da basket - black,"85,00","85,00",https://www.zalando.it/under-armour-scarpe-da-basket-black-un242a0lg-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,FUTR X ELITE - Scarpe da basket - andromeda purple,"150,00","150,00",https://www.zalando.it/under-armour-sneakers-alte-andromeda-purple-un244a03j-i11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,PHANTOM 4 UNISEX - Scarpe da corsa su strada - white/halo gray,"129,99","129,99",https://www.zalando.it/under-armour-phantom-4-unisex-scarpe-da-allenamento-whitehalo-gray-un244a028-c11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - downpour gray/black/white,"99,99","99,99",https://www.zalando.it/under-armour-infinite-scarpe-da-corsa-su-strada-downpour-grayblackwhite-un242a0mg-q13.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - electric blue/anthracite/stream,"159,99","159,99",https://www.zalando.it/under-armour-infinite-elite-2-scarpe-running-neutre-electric-blueanthracitestream-un242a0n9-k11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - white/electric blue/anthracite,"129,99","129,99",https://www.zalando.it/under-armour-infinite-pro-2-scarpe-running-neutre-whiteelectric-blueanthracite-un242a0nd-a11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - black/white,"69,99","69,99",https://www.zalando.it/under-armour-charged-pursuit-4-scarpe-da-corsa-su-strada-blackwhite-un242a0nb-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - black/white,"199,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-blackwhite-un244a02f-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - black/anthracite/white,"129,99","129,99",https://www.zalando.it/under-armour-infinite-pro-2-scarpe-running-neutre-blackanthracitewhite-un242a0nd-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black/white,"84,99","84,99",https://www.zalando.it/under-armour-charged-rogue-5-scarpe-da-corsa-su-strada-blackwhite-un242a0ne-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,VELOCITI 4 SE - Scarpe da corsa su strada - black/anthracite/ares red,"129,99","129,99",https://www.zalando.it/under-armour-velociti-4-se-scarpe-da-corsa-su-strada-blackanthraciteares-red-un242a0mh-q12.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - white,"99,99","99,99",https://www.zalando.it/under-armour-scarpe-running-neutre-white-un242a0mg-a12.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,CHARGED ROGUE 5 - Scarpe da corsa su strada - black,"85,00","85,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-black-un242a0ov-q12.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/white,"99,99","99,99",https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackwhite-un242a0mg-q11.html?size=49.5
Scarpini Sportivi Taglia 49.5,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - ares red/castlerock/black,"159,99","159,99",https://www.zalando.it/under-armour-infinite-elite-2-scarpe-da-corsa-su-strada-ares-redcastlerockblack-un242a0n9-g11.html?size=49.5
