categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,48.5,Uomo,PUMA,FOREVERRUN NITRO - Scarpe da trail running - black pure magenta,"160,00","160,00",https://www.zalando.it/puma-scarpe-da-trail-running-black-pure-magenta-pu142a23j-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/ares red,"99,99","99,99",https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackares-red-un242a0mg-q12.html?size=48.5
Scarpe Sportive,48.5,Uomo,MIZUNO,WAVE RIDER 28 - Scarpe da corsa su strada - nimbus cloud/blue pace/ignition red,"159,99","159,99",https://www.zalando.it/mizuno-wave-rider-28-scarpe-da-corsa-su-strada-nimbus-cloudblue-paceignition-red-m2742a0ja-c11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - electric blue/anthracite/stream,"159,99","159,99",https://www.zalando.it/under-armour-infinite-elite-2-scarpe-running-neutre-electric-blueanthracitestream-un242a0n9-k11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,ELECTRIFY NITRO 4 - Scarpe da corsa su strada - black/yellow alert/feather gray,"99,99","99,99",https://www.zalando.it/puma-electrify-nitro-4-scarpe-da-corsa-su-strada-blackyellow-alertfeather-gray-pu142a1yw-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - white,"99,99","99,99",https://www.zalando.it/under-armour-scarpe-running-neutre-white-un242a0mg-a12.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - white/electric blue/anthracite,"129,99","129,99",https://www.zalando.it/under-armour-infinite-pro-2-scarpe-running-neutre-whiteelectric-blueanthracite-un242a0nd-a11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,VOYAGE NITRO  - Scarpe da trail running - black- silver,"140,00","140,00",https://www.zalando.it/puma-voyage-nitro-scarpe-da-trail-running-black-silver-pu142a1xw-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,MAGNIFY NITRO - Scarpe da trail running - puma black aquatic blue crystal,"149,99","149,99",https://www.zalando.it/puma-magnify-nitro-scarpe-da-trail-running-puma-black-aquatic-blue-crystal-pu142a1y8-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - ares red/castlerock/black,"159,99","159,99",https://www.zalando.it/under-armour-infinite-elite-2-scarpe-da-corsa-su-strada-ares-redcastlerockblack-un242a0n9-g11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black yellow alert,"129,99","129,99",https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-blackyellow-alert-pu142a1ra-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA GOLF,IGNITE ELEVATE 25 - Scarpe da golf - white/deep navy,"149,99","149,99",https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-whitedeep-navy-pu542a03y-a11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,VELOCITI 4 SE - Scarpe da corsa su strada - black/anthracite/ares red,"129,99","129,99",https://www.zalando.it/under-armour-velociti-4-se-scarpe-da-corsa-su-strada-blackanthraciteares-red-un242a0mh-q12.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,VELOCITY NITRO 3 - Scarpe da corsa su strada - yellow alert puma black,"129,95","129,95",https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-yellow-alert-puma-black-pu142a1ya-e11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - white sun stream sunset glow,"150,00","150,00",https://www.zalando.it/puma-sneakers-basse-white-sun-stream-sunset-glow-pu142a1zc-a11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,MELO MB 04 GEM - Scarpe da basket - yellow alert/green glare/pink alert,"124,99","124,99",https://www.zalando.it/puma-scarpe-da-basket-yellow-alertgreen-glarepink-alert-pu142a1z5-e11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,FLOW FUTR X - Scarpe da basket - white,"96,00","120,00",https://www.zalando.it/under-armour-sneakers-basse-white-un215o004-a11.html?size=48.5
