categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,48.5,Uomo,PUMA,SCOOT ZEROS - Scarpe da basket - feather gray/wild berry,"54,99","99,99",https://www.zalando.it/puma-scoot-zeros-scarpe-da-basket-feather-graywild-berry-pu142a1z2-c11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - ivory dune/aero pink,"139,99","139,99",https://www.zalando.it/under-armour-infinite-pro-unisex-scarpe-da-trail-running-ivory-duneaero-pink-un242a0mq-b11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,FUTURE 8 MATCH CREATIVITY - Scarpe da calcetto con tacchetti - orange poppy/black/poison pink,"94,99","94,99",https://www.zalando.it/puma-future-8-match-creativity-scarpe-da-calcetto-con-tacchetti-orange-poppyblackpoison-pink-pu142a1x7-h11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - hydro green,"96,99","129,99",https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-hydro-green-un244a02e-m11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,Scarpe da corsa su strada - dark olive flame flicker desert dust,"130,00","130,00",https://www.zalando.it/puma-scarpe-running-neutre-dark-olive-flame-flicker-desert-dust-pu142a1xx-m11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - hydro green silica green black,"139,99","139,99",https://www.zalando.it/under-armour-tribase-reign-sneakers-basse-hydro-green-silica-green-black-un242a0lb-m11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,ALL-PRO NITRO - Scarpe da basket - white/yellow sizzle/team violet,"69,99","139,99",https://www.zalando.it/puma-all-pro-nitro-scarpe-da-basket-whiteyellow-sizzleteam-violet-pu142a1v1-a11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,REFLECT LITE - Scarpe da trail running - loden green/velvet moss,"52,95","70,00",https://www.zalando.it/puma-reflect-lite-trail-unisex-scarpe-da-trail-running-loden-greenvelvet-moss-pu144a0bo-n12.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - yellow alert/black,"52,95","70,00",https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-yellow-alertblack-pu142a1y5-e11.html?size=48.5
Scarpe Sportive,48.5,Uomo,MIZUNO,WAVE SKY 8 - Scarpe da corsa su strada - blue mint,"189,99","189,99",https://www.zalando.it/mizuno-wave-sky-8-scarpe-da-corsa-su-strada-blue-mint-m2742a0jb-k11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - glowing red/white/red fire,"131,95","220,00",https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-glowing-redwhitered-fire-pu142a1wd-g11.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da corsa su strada - downpour gray/harbor blue/hyper green,"89,99","89,99",https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-running-neutre-downpour-grayharbor-bluehyper-green-un242a0lm-c12.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,ALL-PRO NITRO CROWD CRAZE - Scarpe da basket - lapis lazuli/cold green/black,"90,95","130,00",https://www.zalando.it/puma-all-pro-nitro-crowd-craze-scarpe-da-basket-lapis-lazuli-cold-green-black-pu142a1v6-q11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,VOYAGE NITRO  - Scarpe da trail running - desert dust flame flicker black,"140,00","140,00",https://www.zalando.it/puma-voyage-nitro-3-sneakers-basse-desert-dust-pu142a1xw-b11.html?size=48.5
Scarpe Sportive,48.5,Uomo,PUMA,SNEAKER - Scarpe da corsa su strada - blue crystal black,"129,99","129,99",https://www.zalando.it/puma-scarpe-da-corsa-su-strada-blue-crystal-black-pu112o0oh-k13.html?size=48.5
Scarpe Sportive,48.5,Uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - black,"139,99","139,99",https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-black-un242a0lb-q11.html?size=48.5
