categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,40.5,uomo,DIADORA,MAXIMUS ELITE  - Scarpe da calcetto con tacchetti - black/silver,"69,99","69,99",https://www.zalando.it/diadora-maximus-elite-scarpe-da-calcetto-con-tacchetti-blacksilver-d2942a066-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,VARION II - Scarpe da pallamano - black/cool light gray/yellow blaze/gum,"53,34","59,95",https://www.zalando.it/puma-varion-ii-scarpe-da-pallamano-blackcool-light-grayyellow-blazegum-pu142a1nk-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,UPCOURT 6 - Scarpe da pallamano - white/vintage indigo,"57,99","64,99",https://www.zalando.it/asics-upcourt-6-scarpe-da-pallamano-whitevintage-indigo-as142a158-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,VOLTAIC EVO  - Scarpe da corsa su strada - black-stormy slate-for all time red,"59,95","80,00",https://www.zalando.it/puma-voltaic-evo-scarpe-da-trail-running-black-stormy-slate-for-all-time-red-pu115c005-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,JOMA,BLOCK - Scarpe da pallavolo - black/mint,"89,49","104,99",https://www.zalando.it/joma-block-scarpe-da-pallavolo-blackmint-j3342a0lg-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,MIZUNO,WAVE DAICHI 9  - Scarpe da trail running - black/grey,"159,99","159,99",https://www.zalando.it/mizuno-wave-daichi-9-scarpe-da-trail-running-blackgrey-m2742a0l7-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,MIZUNO,MORELIA NEO IV Β ELITE - Scarpe da calcio con tacchetti - galaxy silver/cool gray,"210,00","210,00",https://www.zalando.it/mizuno-morelia-neo-iv-elite-scarpe-da-calcio-con-tacchetti-galaxy-silvercool-gray-m2742a0jt-d11.html?size=40.5
Scarpe Sportive,40.5,uomo,DIADORA,TROFEO 3 - da tennis per terra battuta - white/blue corsair,"87,99","109,99",https://www.zalando.it/diadora-trofeo-3-da-tennis-per-terra-battuta-whiteblue-corsair-d2942a06a-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,Scarpe da calcio con tacchetti - black red,"90,00","90,00",https://www.zalando.it/new-balance-sneakers-basse-black-red-ne244a01j-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - black/gunmetal,"66,99","74,99",https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-blackgunmetal-as142a10p-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - black,"84,99","84,99",https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-black-j3342a0lb-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,Scarpe da calcetto con tacchetti - black,"209,99","209,99",https://www.zalando.it/new-balance-scarpe-da-calcetto-con-tacchetti-black-ne242a0g2-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,UNDER ARMOUR,CHARGED SURGE 4 - Scarpe da allenamento - bianco,"60,00","60,00",https://www.zalando.it/under-armour-sneakers-basse-bianco-un242a0pc-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ULTRA 5 MATCH FOREVER - Scarpe da calcetto con tacchetti - white/pure magenta/feather gray/black,"84,95","84,95",https://www.zalando.it/puma-ultra-5-match-forever-scarpe-da-calcetto-con-tacchetti-whitepure-magentafeather-grayblack-pu142a1x5-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - black/heat fire/silver,"175,99","219,99",https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-blackheat-firesilver-pu142a1wd-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - triple black,"43,95","55,00",https://www.zalando.it/puma-anzarun-lite-scarpe-da-fitness-pu144a07j-q12.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,Scarpe da tennis per tutte le superfici - black green,"99,95","99,95",https://www.zalando.it/new-balance-sneakers-basse-black-green-ne212p00y-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,UNDER ARMOUR,CHARGED PURSUIT 4 - Scarpe da corsa su strada - black,"69,99","69,99",https://www.zalando.it/under-armour-charged-pursuit-4-scarpe-da-corsa-su-strada-black-un242a0nb-q12.html?size=40.5
