categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,42,uomo,PUMA,NOVA COURT - Scarpe da padel - white/black/vivid blue/heat fire,"74,99","74,99",https://www.zalando.it/puma-nova-court-scarpe-da-padel-whiteblackvivid-blueheat-fire-pu142a1xa-a11.html?size=42
Scarpe Sportive,42,uomo,DIADORA,MAXIMUS ELITE - Scarpe da calcetto con tacchetti - black/silver,"99,99","99,99",https://www.zalando.it/diadora-maximus-elite-scarpe-da-calcetto-con-tacchetti-blacksilver-d2942a05y-q11.html?size=42
Scarpe Sportive,42,uomo,DIADORA,PICHICHI  - Scarpe da calcetto con tacchetti - black/neon yellow,"45,00","45,00",https://www.zalando.it/diadora-pichichi-scarpe-da-calcetto-con-tacchetti-blackneon-yellow-d2942a067-q12.html?size=42
Scarpe Sportive,42,uomo,NEW BALANCE,442 TEAM FG V2 - Scarpe da calcetto con tacchetti - white red,"110,00","110,00",https://www.zalando.it/new-balance-sneakers-basse-white-red-ne242a0ow-a11.html?size=42
Scarpe Sportive,42,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpa da rugby - white grey,"150,00","150,00",https://www.zalando.it/new-balance-sneakers-basse-white-grey-ne244a01l-a11.html?size=42
Scarpe Sportive,42,uomo,ASICS,GEL-TASK 4 - Scarpe da pallamano - white/indigo fog,"80,99","89,99",https://www.zalando.it/asics-gel-task-4-scarpe-da-pallamano-whiteindigo-fog-as142a15b-a12.html?size=42
Scarpe Sportive,42,uomo,JOMA,V6.2 - Scarpe da pallavolo - white/black/blue,"94,99","94,99",https://www.zalando.it/joma-v62-scarpe-da-pallavolo-whiteblackblue-j3342a0lx-a11.html?size=42
Scarpe Sportive,42,uomo,PUMA,FUTURE 8 ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - white/ultra blue/feather gray/puma/glowing red,"229,95","229,95",https://www.zalando.it/puma-future-8-ultimate-forever-scarpe-da-calcetto-con-tacchetti-whiteultra-bluefeather-graypumaglowing-red-pu142a1w2-a11.html?size=42
Scarpe Sportive,42,uomo,PUMA GOLF,IGNITE ELEVATE 25 - Scarpe da golf - deep navy/silver,"149,99","149,99",https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-deep-navysilver-pu542a03y-k11.html?size=42
Scarpe Sportive,42,uomo,PUMA,ULTRA 5 MATCH IT - Scarpe da calcetto - fizzy apple/white/bluemazing,"46,99","84,99",https://www.zalando.it/puma-ultra-5-match-it-scarpe-da-calcetto-fizzy-applewhitebluemazing-pu142a1t1-m11.html?size=42
Scarpe Sportive,42,uomo,PUMA,KING TOP IT  - Scarpe da calcetto - new navy-glowing red-silver mist,"90,00","90,00",https://www.zalando.it/puma-scarpe-da-calcetto-new-navy-glowing-red-silver-mist-pu144a0dm-k11.html?size=42
Scarpe Sportive,42,uomo,UNDER ARMOUR,CURRY 4 FLOTRO - Scarpe da basket - black,"140,00","140,00",https://www.zalando.it/under-armour-curry-flotro-scarpe-da-basket-black-un244a02q-q11.html?size=42
Scarpe Sportive,42,uomo,PUMA,ULTRA 5 MATCH - Scarpe da calcio con tacchetti - fizzy apple white bluemazing,"63,95","85,00",https://www.zalando.it/puma-ultra-match-scarpe-da-calcio-con-tacchetti-fizzy-apple-white-bluemazing-pu144a0cv-e11.html?size=42
Scarpe Sportive,42,uomo,NEW BALANCE,FURON TEAM FG V8. - Scarpe da calcio con tacchetti - white red,"90,00","90,00",https://www.zalando.it/new-balance-sneakers-alte-white-red-ne244a01i-a11.html?size=42
Scarpe Sportive,42,uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - white,"139,99","139,99",https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-white-pu542a037-a11.html?size=42
Scarpe Sportive,42,uomo,JOMA,AGUILA CUP - Scarpe da calcetto con tacchetti - black,"69,99","69,99",https://www.zalando.it/joma-aguila-cup-scarpe-da-calcetto-con-tacchetti-black-j3342a0lh-q11.html?size=42
Scarpe Sportive,42,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black yellow alert,"129,99","129,99",https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-blackyellow-alert-pu142a1ra-q11.html?size=42
Scarpe Sportive,42,uomo,PUMA,FUTURE 7 PRO - Scarpe da calcetto con tacchetti - gray skies white fizzy apple,"134,95","134,95",https://www.zalando.it/puma-future-fussball-scarpe-da-calcetto-con-tacchetti-gray-skies-white-fizzy-apple-pu144a0d2-c11.html?size=42
Scarpe Sportive,42,uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,"184,76","219,95",https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1ul-c11.html?size=42
Scarpe Sportive,42,uomo,UNDER ARMOUR,COURT 96 - Scarpe da allenamento - white,"69,99","99,99",https://www.zalando.it/under-armour-sport-court-96-scarpe-da-allenamento-white-un242a0mk-a11.html?size=42
Scarpe Sportive,42,uomo,MIZUNO,WAVE ENFORCE TOUR ALLCOURT - Scarpe da tennis per tutte le superfici - white neo mint vintage indigo,"127,99","159,99",https://www.zalando.it/mizuno-wave-enforce-tour-allcourt-scarpe-da-tennis-per-tutte-le-superfici-white-neo-mint-vintage-indigo-m2742a0ld-a11.html?size=42
Scarpe Sportive,42,uomo,ASICS,SOLUTION SWIFT FF 2 PADEL - Scarpe da padel - grey blue/mako blue,"107,99","119,99",https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-padel-grey-bluemako-blue-as142a15j-k11.html?size=42
Scarpe Sportive,42,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - black,"54,99","54,99",https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-black-j3342a0lo-q11.html?size=42
Scarpe Sportive,42,uomo,NEW BALANCE,TEKELA MAGIA V4 - Scarpe da calcio con tacchetti - black red,"150,00","150,00",https://www.zalando.it/new-balance-scarpe-skate-black-red-ne244a01m-q11.html?size=42
Scarpe Sportive,42,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black silver fizzy apple,"121,00","121,00",https://www.zalando.it/puma-velocity-nitro-scarpe-running-neutre-black-silver-fizzy-apple-pu142a1zf-q11.html?size=42
Scarpe Sportive,42,uomo,ASICS,SOLUTION SPEED 3 - Scarpe da tennis per tutte le superfici - white/black,"149,99","149,99",https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a13y-a11.html?size=42
Scarpe Sportive,42,uomo,NEW BALANCE,DYNASOFT NITREL V6  - Sneakers basse - blue,"119,99","119,99",https://www.zalando.it/new-balance-dynasoft-nitrel-v6-gtx-scarpe-running-neutre-blue-ne242a0nb-k11.html?size=42
