categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 PRO MG - Scarpe da calcetto con tacchetti - black/white/glowing red,"83,99","139,99",https://www.zalando.it/puma-future-8-pro-mg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x0-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,FF 3 NOVAK - da tennis per terra battuta - blau neongruen weiss,"152,00","190,00",https://www.zalando.it/asics-court-ff-3-novak-da-tennis-per-terra-battuta-blau-neongruen-weiss-as142a134-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL CHALLENGER - da tennis per terra battuta - white/saxon green,"101,99","119,99",https://www.zalando.it/asics-gel-challenger-da-tennis-per-terra-battuta-white-saxon-green-as142a10e-a12.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,FUTURE 8 MATCH - Scarpe da calcetto con tacchetti - black/white/glowing red,"56,99","94,99",https://www.zalando.it/puma-future-8-match-tt-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1w6-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-RESOLUTION - Scarpe da tennis per tutte le superfici - black shocking orange,"160,00","160,00",https://www.zalando.it/asics-gel-resolution-scarpe-da-tennis-per-tutte-le-superfici-black-shocking-orange-as142a1c5-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,CURRY SPLASH 24 SDE - Scarpe da basket - white,"110,00","110,00",https://www.zalando.it/under-armour-scarpe-da-basket-white-un244a035-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - lime,"72,49","84,99",https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-lime-j3342a0lb-e11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,BEYOND  - Scarpe da pallamano - white/midnight,"107,99","119,99",https://www.zalando.it/asics-beyond-scarpe-da-pallamano-whitemidnight-as142a10n-a14.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,DYNABLAST 5 - Sneakers basse - indigo blue/black,"129,99","129,99",https://www.zalando.it/asics-dynablast-5-scarpe-da-corsa-su-strada-indigo-blueblack-as142a17n-k11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ALL PRO NITRO MEDIA DAY - Scarpe da basket - black  white for all time red,"90,95","130,00",https://www.zalando.it/puma-all-pro-nitro-media-day-scarpe-da-basket-black-white-for-all-time-red-pu142a1vl-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,MORELIA NEO IV Β ELITE - Scarpe da calcio con tacchetti - galaxy silver/cool gray,"210,00","210,00",https://www.zalando.it/mizuno-morelia-neo-iv-elite-scarpe-da-calcio-con-tacchetti-galaxy-silvercool-gray-m2742a0jt-d11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ALL-PRO NITRO BASKETBALL - Scarpe da basket - white for all time red,"104,00","130,00",https://www.zalando.it/puma-scarpe-da-basket-white-for-all-time-red-pu144a0d3-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,ULTRA 5 MATCH - Scarpe da calcetto con tacchetti - white/black/glowing red,"56,99","94,99",https://www.zalando.it/puma-ultra-5-match-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1ww-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,FRESH FOAM X HIERRO V9 - Scarpe da trail running - marmalade,"159,99","159,99",https://www.zalando.it/new-balance-hierro-v9-scarpe-da-trail-running-marmalade-ne242a0oc-h11.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,WAVE PHANTOM 3 UNISEX - Scarpe da pallamano - mint/black/blue,"98,99","109,99",https://www.zalando.it/mizuno-wave-phantom-3-unisex-scarpe-da-pallamano-mintblackblue-m2744a00r-m11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - dark olivine olivine,"160,00","160,00",https://www.zalando.it/new-balance-scarpe-da-trail-running-dark-olivine-olivine-ne242a0mp-n11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,MATFLEX 7 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/white,"74,99","74,99",https://www.zalando.it/asics-matflex-7-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackwhite-as144a029-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,VOYAGE NITRO  - Scarpe da trail running - velvet moss loden green,"140,00","140,00",https://www.zalando.it/puma-voyage-nitro-scarpe-da-trail-running-velvet-moss-loden-green-pu142a1xw-o11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,POWERBREAK FF - Scarpe da pallamano - speed red/sun coral,"134,99","149,99",https://www.zalando.it/asics-powerbreak-ff-scarpe-da-pallamano-speed-redsun-coral-as142a15g-g11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GT 1000 13 - Sneakers basse - black/white,"129,99","129,99",https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-stabili-blackwhite-as142a15t-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/black/gold,"49,90","64,99",https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whiteblackgold-pu115o0nn-a12.html?size=42.5
Scarpe Sportive,42.5,uomo,MIZUNO,MIZUNO Α II PRO - Scarpe da calcetto con tacchetti - galaxy silver/gold coloured,"159,99","159,99",https://www.zalando.it/mizuno-ii-pro-scarpe-da-calcetto-con-tacchetti-galaxy-silvergold-coloured-m2742a0jw-d11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,GEL-ROCKET 11 - Scarpe da pallavolo - white/indigo fog,"66,99","74,99",https://www.zalando.it/asics-gel-rocket-11-scarpe-da-pallavolo-whiteindigo-fog-as142a10p-a14.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,HESI LOW - Scarpe da basket - sunfade red,"119,99","119,99",https://www.zalando.it/new-balance-hesi-low-scarpe-da-basket-sunfade-red-ne242a0o5-j11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,INFINITE PRO RUN ANYWHERE - Scarpe da corsa su strada - black,"90,97","130,00",https://www.zalando.it/under-armour-scarpe-running-neutre-black-un242a0nf-q11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,TECHNICAL PERFORMA HOVR SONIC - Scarpe da corsa su strada - black,"146,00","146,00",https://www.zalando.it/under-armour-technical-performa-hovr-sonic-scarpe-da-corsa-stabili-black-un242a0ko-q14.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - white/distant gray/black,"139,99","139,99",https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-whitedistant-grayblack-un242a0lb-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,JOMA,REGATE REBOUND - Scarpe da calcetto con tacchetti - white,"84,99","84,99",https://www.zalando.it/joma-regate-rebound-scarpe-da-calcetto-con-tacchetti-white-j3342a0l2-a11.html?size=42.5
Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO SELECT 4 FG - Scarpe da calcetto con tacchetti - taxi/black,"43,99","79,99",https://www.zalando.it/under-armour-magnetico-select-4-fg-scarpe-da-calcetto-con-tacchetti-taxiblack-un242a0mr-e11.html?size=42.5
Scarpe Sportive,42.5,uomo,ASICS,NOVABLAST 5 TR - Scarpe da corsa su strada - nature bathing lime green,"149,99","149,99",https://www.zalando.it/asics-novablast-5-tr-scarpe-da-corsa-su-strada-nature-bathing-lime-green-as142a17y-m11.html?size=42.5
Scarpe Sportive,42.5,uomo,NEW BALANCE,KAWHI IV  - Scarpe da basket - purple,"109,99","169,99",https://www.zalando.it/new-balance-kawhi-iv-scarpe-da-basket-purple-ne242a0j9-i11.html?size=42.5
