categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,40.5,uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - navy,"43,95","55,00",https://www.zalando.it/puma-anzarun-lite-scarpe-da-fitness-pu144a07j-k11.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GAME FF - Scarpe da tennis per tutte le superfici - indigo fog/nova orange,"75,99","89,99",https://www.zalando.it/asics-game-ff-scarpe-da-tennis-per-tutte-le-superfici-indigo-fognova-orange-as142a17e-k11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,VOLTAIC EVO  - Scarpe da corsa su strada - navy black almost apricot,"55,95","80,00",https://www.zalando.it/puma-voltaic-evo-scarpe-da-trail-running-navy-black-almost-apricot-pu115c005-k11.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GAME - Scarpe da padel - grey blue/energy aqua,"75,99","89,99",https://www.zalando.it/asics-game-scarpe-da-padel-grey-blueenergy-aqua-as142a17b-k12.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GEL CHALLENGER - da tennis per terra battuta - white,"101,99","119,99",https://www.zalando.it/asics-gel-challenger-14-clay-da-tennis-per-terra-battuta-white-as142a10e-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white clyde royal,"99,99","99,99",https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-clyde-royal-pu115o0tz-a15.html?size=40.5
Scarpe Sportive,40.5,uomo,MIZUNO,WAVE DAICHI 9 - Scarpe da trail running - red,"149,99","149,99",https://www.zalando.it/mizuno-wave-daichi-9-scarpe-da-trail-running-red-m2742a0l2-g11.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,TEKELA MAGIA FG V4 - Scarpe da calcetto con tacchetti - black red,"150,00","150,00",https://www.zalando.it/new-balance-tekela-magia-fg-v4-scarpe-da-calcetto-con-tacchetti-black-red-ne244a01h-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - black/silver/metallic gray,"159,99","159,99",https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-blacksilvermetallic-gray-m2742a0l1-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ULTRA 5 MATCH FG/AG - Scarpe da calcetto con tacchetti - black/white,"50,99","84,99",https://www.zalando.it/puma-ultra-5-match-fgag-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1sx-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GAME FF - Scarpe da tennis per tutte le superfici - white saxon green,"75,99","89,99",https://www.zalando.it/asics-game-scarpe-da-tennis-per-tutte-le-superfici-white-saxon-green-as142a17e-a12.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,SOFTRIDE CARSON - Scarpe da corsa su strada - black- black- white,"36,95","55,00",https://www.zalando.it/puma-softride-carson-scarpe-running-neutre-black-black-white-pu141a126-q12.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - prism purple,"69,99","99,99",https://www.zalando.it/new-balance-480-unisex-sneakers-basse-prism-purple-ne215o05f-c11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - white/bluemazing,"101,99","119,99",https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-whitebluemazing-pu142a1u7-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,Scarpe da allenamento - sun stream black caramel latte,"89,99","89,99",https://www.zalando.it/puma-scarpe-da-allenamento-sun-stream-black-caramel-latte-pu144a09p-h11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - glowing red/white/dark crimson/ black,"87,99","109,99",https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1xc-g11.html?size=40.5
Scarpe Sportive,40.5,uomo,JOMA,INVICTO - Scarpe da calcetto - orange,"84,99","84,99",https://www.zalando.it/joma-invicto-scarpe-da-calcetto-orange-j3342a0li-h11.html?size=40.5
Scarpe Sportive,40.5,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - white,"89,99","99,99",https://www.zalando.it/new-balance-480l-unisex-sneakers-basse-white-ne215o05f-q13.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,SOLARSTRIKE III - Scarpe da pallamano - white/blue horizon,"71,99","89,99",https://www.zalando.it/puma-solarstrike-iii-scarpe-da-pallamano-whiteblue-horizon-pu142a1t8-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black,"100,00","100,00",https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-black-un242a0mg-q14.html?size=40.5
Scarpe Sportive,40.5,uomo,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/black,"101,99","119,99",https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whiteblack-as142a10b-a11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,ULTRA 5 ULTIMATE - Scarpe da calcetto con tacchetti - lack/silver/bright aqua,"184,99","229,99",https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-lacksilverbright-aqua-pu142a1wi-q11.html?size=40.5
Scarpe Sportive,40.5,uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - black cool dark gray,"55,95","70,00",https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-black-cool-dark-gray-pu115o0wk-q14.html?size=40.5
