categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,41,uomo,MIZUNO,WAVE EQUATE 9 - Scarpe da corsa su strada - dark blue/mint,"129,99","129,99",https://www.zalando.it/mizuno-wave-equate-9-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l6-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,SOFTRIDE CARSON - Scarpe da corsa su strada - velvet moss loden green yellow alert,"31,95","55,00",https://www.zalando.it/puma-softride-carson-scarpe-da-corsa-su-strada-velvet-moss-loden-green-yellow-alert-pu141a126-o11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 MATCH FOREVER - Scarpe da calcetto con tacchetti - white/ blue/gray/black/glowing red,"56,99","94,99",https://www.zalando.it/puma-future-8-match-forever-scarpe-da-calcetto-con-tacchetti-white-bluegrayblackglowing-red-pu142a1x6-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,FLOW FUTR X UNISEX - Scarpe da basket - black/castlerock/blaze orange,"119,99","119,99",https://www.zalando.it/under-armour-flow-futr-x-unisex-scarpe-da-basket-blackcastlerockblaze-orange-un242a0nk-q11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE MOMENTUM 3 - Scarpe da pallavolo - white/bellwether blue/bel air blue,"135,99","169,99",https://www.zalando.it/mizuno-wave-momentum-3-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0gs-a14.html?size=41
Scarpe Sportive,41,uomo,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - cool dark gray/for all time red/white,"44,95","75,00",https://www.zalando.it/puma-softride-enzo-5-unisex-scarpe-da-allenamento-cool-dark-grayfor-all-time-redwhite-pu144a0cn-c11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH MXSG - Scarpe da calcio con tacchetti - white/black/glowing red,"50,99","84,99",https://www.zalando.it/puma-ultra-5-match-mxsg-scarpe-da-calcio-con-tacchetti-whiteblackglowing-red-pu142a1wa-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da camminata - white,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-camminata-white-un242a0ou-a11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE DIMENSION - Scarpe da pallavolo - white/bellwether blue/bel air blue,"89,99","99,99",https://www.zalando.it/mizuno-wave-dimension-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0fc-a14.html?size=41
Scarpe Sportive,41,uomo,PUMA,NOVA COURT - Scarpe da padel - white/black/vivid blue/heat fire,"74,99","74,99",https://www.zalando.it/puma-nova-court-scarpe-da-padel-whiteblackvivid-blueheat-fire-pu142a1xa-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,CHARGED ROGUE - Scarpe da corsa su strada - schwarzweiss,"109,99","109,99",https://www.zalando.it/under-armour-sneakers-basse-schwarzweiss-un212o005-q12.html?size=41
Scarpe Sportive,41,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/dark myrtle/black,"64,99","64,99",https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitedark-myrtleblack-pu115o0nn-a29.html?size=41
Scarpe Sportive,41,uomo,PUMA,ALL-PRO NITRO BASKETBALL - Scarpe da basket - white for all time red,"104,00","130,00",https://www.zalando.it/puma-scarpe-da-basket-white-for-all-time-red-pu144a0d3-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 PLAY IT - Scarpe da calcetto - black/white,"33,19","54,99",https://www.zalando.it/puma-ultra-5-play-it-scarpe-da-calcetto-blackwhite-pu142a1t0-q11.html?size=41
