categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,41,uomo,PUMA,CELL THRILL UNISEX - Scarpe da allenamento - black black,"64,99","64,99",https://www.zalando.it/puma-cell-thrill-scarpe-running-neutre-black-black-pu144a0by-q12.html?size=41
Scarpe Sportive,41,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - black,"41,99","41,99",https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-black-j3342a0m6-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,SOLARFLASH III - Scarpe da pallamano - white/blue horizon,"58,99","69,99",https://www.zalando.it/puma-solarflash-iii-scarpe-da-pallamano-whiteblue-horizon-pu142a1ss-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,LOCKER V - Ciabatte da mare - academy,"25,00","25,00",https://www.zalando.it/under-armour-ciabatte-da-mare-academy-un212g004-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 PLAY IT - Scarpe da calcetto - black/white/glowing red,"38,99","59,99",https://www.zalando.it/puma-future-8-play-it-scarpe-da-calcetto-blackwhiteglowing-red-pu142a1w3-q11.html?size=41
Scarpe Sportive,41,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - black/turquoise,"35,99","39,99",https://www.zalando.it/joma-maxima-scarpe-da-calcetto-con-tacchetti-blackturquoise-j3342a0m7-q13.html?size=41
Scarpe Sportive,41,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - white/black/green glare,"70,00","70,00",https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-whiteblackgreen-glare-pu142a1y5-a11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,MONARCIDA NEO III  - Scarpe da calcetto con tacchetti - galaxy silver,"69,99","69,99",https://www.zalando.it/mizuno-monarcida-neo-iii-scarpe-da-calcetto-con-tacchetti-galaxy-silver-m2742a0jn-d11.html?size=41
Scarpe Sportive,41,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - white,"39,99","39,99",https://www.zalando.it/joma-maxima-scarpe-da-calcetto-con-tacchetti-white-j3342a0m7-a12.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,DYNAMIC 2 - Scarpe da allenamento - stone,"100,00","100,00",https://www.zalando.it/under-armour-dynamic-scarpe-da-allenamento-stone-un242a0np-o11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,"UNISEX SLIPSPEED
 - Scarpe da allenamento - white","89,97","150,00",https://www.zalando.it/under-armour-sneakers-basse-white-un244a02k-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - for all time red black,"59,95","75,00",https://www.zalando.it/puma-retaliate-scarpe-da-corsa-stabili-for-all-time-red-black-pu115o0wk-g11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - black/white,"54,99","54,99",https://www.zalando.it/puma-anzarun-lite-scarpe-da-fitness-blackwhite-pu144a07j-q11.html?size=41
