categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,40,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da camminata - black,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-camminata-black-un242a0ou-q11.html?size=40
Scarpe Sportive,40,uomo,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/graphite grey,"69,99","69,99",https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackgraphite-grey-as142a162-q12.html?size=40
Scarpe Sportive,40,uomo,ASICS,NETBURNER BALLISTIC 3 - Scarpe da pallavolo - speed red/sun coral,"129,99","129,99",https://www.zalando.it/asics-netburner-ballistic-ff-3-scarpe-da-pallavolo-speed-redsun-coral-as142a0z9-g11.html?size=40
Scarpe Sportive,40,uomo,PUMA,ULTRA 5 MATCH - Scarpe da calcetto con tacchetti - white/black/glowing red,"56,99","94,99",https://www.zalando.it/puma-ultra-5-match-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1ww-a11.html?size=40
Scarpe Sportive,40,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - black/white/glowing red,"184,99","229,99",https://www.zalando.it/puma-future-8-ultimate-ag-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1wj-q11.html?size=40
Scarpe Sportive,40,uomo,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - black carrier grey,"99,00","110,00",https://www.zalando.it/asics-sneakers-basse-black-carrier-grey-as112p003-q11.html?size=40
Scarpe Sportive,40,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - black/green moon/white,"63,95","80,00",https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-blackgreen-moonwhite-pu144a0cq-q11.html?size=40
Scarpe Sportive,40,uomo,JOMA,POINT - da tennis per terra battuta - black/mint,"104,99","104,99",https://www.zalando.it/joma-point-da-tennis-per-terra-battuta-blackmint-j3342a0lr-q11.html?size=40
Scarpe Sportive,40,uomo,PUMA,FUTURE 8 ULTIMATE LOW - Scarpe da calcetto con tacchetti - black cool light gray fluo green,"184,99","229,99",https://www.zalando.it/puma-future-8-ultimate-low-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wc-q11.html?size=40
Scarpe Sportive,40,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - black,"151,99","189,99",https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-running-neutre-black-ne242a0nc-q12.html?size=40
Scarpe Sportive,40,uomo,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - white/saxon green,"66,99","74,99",https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-whitesaxon-green-as142a10u-a13.html?size=40
Scarpe Sportive,40,uomo,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - black/carrier grey,"79,99","79,99",https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-blackcarrier-grey-as142a17m-q11.html?size=40
Scarpe Sportive,40,uomo,PUMA,KING MATCH FG/AG - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,"39,99","79,99",https://www.zalando.it/puma-king-match-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1t3-c11.html?size=40
Scarpe Sportive,40,uomo,NEW BALANCE,MINIMUS - Scarpe da trail running - green green,"140,00","140,00",https://www.zalando.it/new-balance-sneakers-basse-green-green-ne242a0ps-m11.html?size=40
Scarpe Sportive,40,uomo,PUMA,DAGGER UNISEX - Scarpe da basket - team royal/clyde royal,"59,95","85,00",https://www.zalando.it/puma-dagger-scarpe-da-basket-team-royal-clyde-royal-pu142a1xk-k11.html?size=40
Scarpe Sportive,40,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - white/matte silver,"230,00","230,00",https://www.zalando.it/puma-future-8-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whitematte-silver-pu142a1wj-a11.html?size=40
Scarpe Sportive,40,uomo,ASICS,GEL-TACTIC 12 - Scarpe da pallavolo - midnight/white,"98,99","109,99",https://www.zalando.it/asics-gel-tactic-12-scarpe-da-pallavolo-midnightwhite-as142a10q-k13.html?size=40
Scarpe Sportive,40,uomo,PUMA GOLF,AVANT - Scarpe da golf - white/deep navy/speed blue,"179,99","179,99",https://www.zalando.it/puma-golf-avant-scarpe-da-golf-whitedeep-navyspeed-blue-pu542a03q-a11.html?size=40
Scarpe Sportive,40,uomo,PUMA,POUNCE LITE - Scarpe da corsa su strada - black white,"38,95","55,00",https://www.zalando.it/puma-scarpe-running-neutre-black-white-pu144a0ci-q11.html?size=40
Scarpe Sportive,40,uomo,ASICS,GEL-QUANTUM 180 6 - Scarpe da corsa su strada - black/aizuri blue,"152,00","190,00",https://www.zalando.it/asics-gel-quantum-180-scarpe-running-neutre-blackaizuri-blue-as142a0s0-q11.html?size=40
