categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,41,uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/ares red,"99,99","99,99",https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackares-red-un242a0mg-q12.html?size=41
Scarpe Sportive,41,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - navy,"31,69","41,99",https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-navy-j3342a0kv-k12.html?size=41
Scarpe Sportive,41,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - white turquoise,"39,99","39,99",https://www.zalando.it/joma-maxima-scarpe-da-allenamento-white-turquoise-j3342a0kr-a12.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE EXCEED TOUR 6  - Scarpe da padel - salute/hibiscus/enamel blue,"119,99","149,99",https://www.zalando.it/mizuno-wave-exceed-tour-6-scarpe-da-padel-salutehibiscusenamel-blue-m2742a0ji-q11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - ares red/black,"139,99","139,99",https://www.zalando.it/under-armour-infinite-pro-scarpe-da-trail-running-ares-redblack-un242a0mq-g11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - halo gray,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-halo-gray-un242a0o5-c12.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,REIGN LIFTER UNISEX - Scarpe da allenamento - downpour gray/midnight navy/hyper green,"139,99","199,99",https://www.zalando.it/under-armour-reign-lifter-unisex-scarpe-da-allenamento-downpour-graymidnight-navyhyper-green-un244a02f-c11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE RIDER TT 2 - Scarpe da trail running - vintage indigo/ether/neo mint,"159,99","159,99",https://www.zalando.it/mizuno-wave-rider-tt-2-scarpe-da-trail-running-vintage-indigoetherneo-mint-m2742a0jc-k12.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE STEALTH NEO 2 - Scarpe da pallamano - white/bellwether blue/bel air blue,"152,99","169,99",https://www.zalando.it/mizuno-wave-stealth-neo-2-scarpe-da-pallamano-whitebellwether-bluebel-air-blue-m2742a0if-a12.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE ULTIMA 16 - Scarpe da corsa su strada - dark blue/mint,"139,99","139,99",https://www.zalando.it/mizuno-wave-ultima-16-scarpe-da-corsa-su-strada-dark-bluemint-m2742a0l3-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,DEVIATE NITRO 3 - Scarpe da trail running - puma black yellow alert,"170,00","170,00",https://www.zalando.it/puma-scarpe-da-camminata-puma-black-yellow-alert-pu142a21m-q11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,DYNAMIC 2 - Scarpe da allenamento - ether blue,"100,00","100,00",https://www.zalando.it/under-armour-dynamic-scarpe-da-allenamento-ether-blue-un242a0np-k12.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,Scarpe da corsa su strada - white,"130,00","130,00",https://www.zalando.it/under-armour-scarpe-da-allenamento-white-un244a03b-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,CURRY SPLASH 24 - Scarpe da basket - royal,"110,00","110,00",https://www.zalando.it/under-armour-sneakers-basse-royal-un244a036-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA GOLF,FUSION CLASSIC - Scarpe da golf - white,"139,99","139,99",https://www.zalando.it/puma-golf-fusion-classic-scarpe-da-golf-white-pu542a037-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,SOLARFLASH III - Scarpe da pallamano - team royal/white,"69,99","69,99",https://www.zalando.it/puma-solarflash-iii-scarpe-da-pallamano-team-royalwhite-pu142a1ss-k11.html?size=41
