categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Scarpe Sportive,41,uomo,PUMA GOLF,IGNITE ELEVATE 25 X - Scarpe da golf - white/deep navy/modern mint,"159,99","159,99",https://www.zalando.it/puma-golf-ignite-elevate-25-x-scarpe-da-golf-whitedeep-navymodern-mint-pu542a041-a11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - white/bellwether blue/bel air blue,"134,99","149,99",https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0ij-a12.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH MG - Scarpe da calcetto con tacchetti - fizzy apple/white/bluemazing,"49,78","85,00",https://www.zalando.it/puma-ultra-5-match-mg-scarpe-da-calcetto-con-tacchetti-fizzy-applewhitebluemazing-pu142a1uj-m11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 MATCH LOW - Scarpe da calcetto con tacchetti - black/white/glowing red,"50,99","84,99",https://www.zalando.it/puma-future-8-match-low-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x2-q11.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE LIGHTNING Z8 - Scarpe da pallavolo - neo lime/black/splish splash,"133,07","160,00",https://www.zalando.it/mizuno-wave-lightning-z8-scarpe-da-pallavolo-neo-limeblacksplish-splash-m2742a0hv-m11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 ULTIMATE - Scarpe da calcetto con tacchetti - lack/silver/bright aqua,"184,99","229,99",https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-lacksilverbright-aqua-pu142a1wi-q11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,CURRY SPLASH 24 SDE - Scarpe da basket - white,"110,00","110,00",https://www.zalando.it/under-armour-scarpe-da-basket-white-un244a035-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 PRO - Scarpe da calcetto con tacchetti - black/silver/bright aqua,"83,99","139,99",https://www.zalando.it/puma-ultra-5-pro-fgag-scarpe-da-calcetto-con-tacchetti-blacksilverbright-aqua-pu142a1wv-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,MAGNIFY NITRO - Scarpe da trail running - puma black aquatic blue crystal,"149,99","149,99",https://www.zalando.it/puma-magnify-nitro-scarpe-da-trail-running-puma-black-aquatic-blue-crystal-pu142a1y8-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA MATCH FG/AG - Scarpe da calcetto con tacchetti - ultra blue/puma white/pro green,"39,00","39,00",https://www.zalando.it/puma-ultra-match-fgag-scarpe-da-calcetto-con-tacchetti-ultra-bluepuma-whitepro-green-pu142a1hq-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH IT - Scarpe da calcetto - fizzy apple/white/bluemazing,"46,99","84,99",https://www.zalando.it/puma-ultra-5-match-it-scarpe-da-calcetto-fizzy-applewhitebluemazing-pu142a1t1-m11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 7 ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - black/copper rose,"179,99","179,99",https://www.zalando.it/puma-future-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-blackcopper-rose-pu142a1pf-q11.html?size=41
Scarpe Sportive,41,uomo,DIADORA,TROFEO 3 - da tennis per terra battuta - white/blue corsair,"87,99","109,99",https://www.zalando.it/diadora-trofeo-3-da-tennis-per-terra-battuta-whiteblue-corsair-d2942a06a-a11.html?size=41
Scarpe Sportive,41,uomo,JOMA,N10 - Scarpe da calcetto con tacchetti - black,"54,99","54,99",https://www.zalando.it/joma-n10-scarpe-da-calcetto-con-tacchetti-black-j3342a0lj-q11.html?size=41
Scarpe Sportive,41,uomo,JOMA,STRIKER - Scarpe da calcetto con tacchetti - white,"54,99","54,99",https://www.zalando.it/joma-scarpe-da-calcetto-con-tacchetti-white-j3342a0lm-a11.html?size=41
Scarpe Sportive,41,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - black,"54,99","54,99",https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-black-j3342a0lo-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - sun stream/sunset glow/black,"109,95","109,95",https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-sun-streamsunset-glowblack-pu142a1tg-h11.html?size=41
Scarpe Sportive,41,uomo,PUMA,SNEAKER - Scarpe da corsa su strada - blue crystal black,"129,99","129,99",https://www.zalando.it/puma-scarpe-da-corsa-su-strada-blue-crystal-black-pu112o0oh-k13.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/silver/bright aqua,"184,99","229,99",https://www.zalando.it/puma-ultra-5-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blacksilverbright-aqua-pu142a1w9-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ACCELERATE TURBO - Scarpe da pallamano - white/bluemazing,"110,00","110,00",https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-whitebluemazing-pu142a1tg-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH MXSG - Scarpe da calcio con tacchetti - lapis lazuli/white/sunset glow,"71,36","84,95",https://www.zalando.it/puma-ultra-5-match-mxsg-scarpe-da-calcio-con-tacchetti-lapis-lazuliwhitesunset-glow-pu142a1tq-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH TT - Scarpe da calcetto con tacchetti - black/white,"50,95","85,00",https://www.zalando.it/puma-ultra-5-match-tt-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1tx-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - white- silver,"184,76","219,95",https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-white-silver-pu142a1ul-a12.html?size=41
Scarpe Sportive,41,uomo,PUMA,PWR NITRO SQD2 - Scarpe da corsa su strada - black green moon,"103,95","130,00",https://www.zalando.it/puma-nitro-2-scarpe-da-corsa-su-strada-black-green-moon-pu144a0c2-q14.html?size=41
Scarpe Sportive,41,uomo,PUMA GOLF,PHANTOMCAT NITRO  - Scarpe da golf -  white/black/fluro green pes,"219,99","219,99",https://www.zalando.it/puma-golf-scarpe-da-golf-whiteblackfluro-green-pes-pu542a03m-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 MATCH LOW - Scarpe da calcetto con tacchetti - black/silver/fluo green,"50,99","84,99",https://www.zalando.it/puma-future-8-match-low-fgag-scarpe-da-calcetto-con-tacchetti-blacksilverfluo-green-pu142a1x2-q12.html?size=41
Scarpe Sportive,41,uomo,MIZUNO,WAVE STEALTH 6 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,"125,99","139,99",https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00u-m11.html?size=41
Scarpe Sportive,41,uomo,PUMA,VANTAGE NITRO - Scarpe da pallamano - glowing red/white/dark crimson/ black,"126,99","149,99",https://www.zalando.it/puma-vantage-nitro-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1x9-g11.html?size=41
Scarpe Sportive,41,uomo,JOMA,TOPFLEX - Scarpe da calcetto - white,"74,99","74,99",https://www.zalando.it/joma-topflex-scarpe-da-calcetto-white-j3342a0lf-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,MAGNETICO SELECT 4 FG - Scarpe da calcetto con tacchetti - silica green/high vis yellow,"79,99","79,99",https://www.zalando.it/under-armour-magnetico-select-4-fg-scarpe-da-calcetto-con-tacchetti-silica-greenhigh-vis-yellow-un242a0mr-m11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 ULTIMATE AG - Scarpe da calcetto con tacchetti - white/black/glowing red,"184,99","229,99",https://www.zalando.it/puma-ultra-5-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1w5-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black yellow alert,"129,99","129,99",https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-blackyellow-alert-pu142a1ra-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ALL-PRO NITRO TEAM UNISEX - Scarpe da basket - white/black,"136,65","136,65",https://www.zalando.it/puma-all-pro-nitro-team-unisex-scarpe-da-basket-whiteblack-pu142a1qr-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 PRO  - Scarpe da calcetto con tacchetti - black/silver/fluo green,"83,99","139,99",https://www.zalando.it/puma-future-8-pro-fgag-scarpe-da-calcetto-con-tacchetti-blacksilverfluo-green-pu142a1wt-q12.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH - Scarpe da calcetto con tacchetti - white/black/glowing red,"50,99","84,99",https://www.zalando.it/puma-ultra-5-match-mg-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1we-a11.html?size=41
Scarpe Sportive,41,uomo,UNDER ARMOUR,LOCKDOWN 7 - Scarpe da basket - black,"75,00","75,00",https://www.zalando.it/under-armour-court-performance-lockdown-scarpe-da-basket-black-un244a02y-q12.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 7 PRO - Scarpe da calcetto con tacchetti - gray skies white fizzy apple,"134,95","134,95",https://www.zalando.it/puma-future-fussball-scarpe-da-calcetto-con-tacchetti-gray-skies-white-fizzy-apple-pu144a0d2-c11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FOREVERRUN NITRO - Scarpe da trail running - black pure magenta,"160,00","160,00",https://www.zalando.it/puma-scarpe-da-trail-running-black-pure-magenta-pu142a23j-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/white/cool dark gray,"175,99","219,99",https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blackwhitecool-dark-gray-pu142a1uo-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - black/heat fire/silver,"175,99","219,99",https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-blackheat-firesilver-pu142a1wd-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - glowing red/white/red fire,"175,99","219,99",https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-glowing-redwhitered-fire-pu142a1wb-g11.html?size=41
Scarpe Sportive,41,uomo,JOMA,da tennis per terra battuta - black/mint,"69,99","69,99",https://www.zalando.it/joma-da-tennis-per-terra-battuta-blackmint-j3342a0l9-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - new navy sunny yellow white,"65,00","65,00",https://www.zalando.it/puma-caven-sneakers-basse-new-navy-sunny-yellow-white-pu115o0nn-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - blue crystal cool weather,"150,00","150,00",https://www.zalando.it/puma-magnify-nitro-scarpe-da-corsa-su-strada-blue-crystal-cool-weather-pu142a1zc-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 7 PRO FG/AG - Scarpe da calcetto con tacchetti - sunset glow/black/sun stream,"109,95","109,95",https://www.zalando.it/puma-future-7-pro-fgag-scarpe-da-calcetto-con-tacchetti-sunset-glowblacksun-stream-pu142a1pz-h11.html?size=41
Scarpe Sportive,41,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - royal,"84,99","84,99",https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-royal-j3342a0lb-k11.html?size=41
Scarpe Sportive,41,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - black,"54,99","54,99",https://www.zalando.it/joma-scarpe-da-calcetto-con-tacchetti-black-j3342a0m5-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - poison pink/white/black,"176,00","220,00",https://www.zalando.it/puma-ultra-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-poison-pinkwhiteblack-pu142a1q1-j11.html?size=41
Scarpe Sportive,41,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - sky blue,"84,99","84,99",https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-sky-blue-j3342a0lb-k12.html?size=41
Scarpe Sportive,41,uomo,JOMA,V6.2 - Scarpe da pallavolo - white/black/blue,"94,99","94,99",https://www.zalando.it/joma-v62-scarpe-da-pallavolo-whiteblackblue-j3342a0lx-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,FUTURE 8 ULTIMATE LOW - Scarpe da calcetto con tacchetti - black cool light gray fluo green,"184,99","229,99",https://www.zalando.it/puma-future-8-ultimate-low-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wc-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - parisian night/white/glowing red,"95,99","119,99",https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-parisian-nightwhiteglowing-red-pu142a1xd-k11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ELECTRIFY NITRO 4 - Scarpe da corsa su strada - black/yellow alert/feather gray,"99,99","99,99",https://www.zalando.it/puma-electrify-nitro-4-scarpe-da-corsa-su-strada-blackyellow-alertfeather-gray-pu142a1yw-q11.html?size=41
Scarpe Sportive,41,uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - white sun stream sunset glow,"150,00","150,00",https://www.zalando.it/puma-sneakers-basse-white-sun-stream-sunset-glow-pu142a1zc-a11.html?size=41
Scarpe Sportive,41,uomo,PUMA,ULTRA 5 MATCH TT  - Scarpe da calcetto - white black glowing red,"85,00","85,00",https://www.zalando.it/puma-scarpe-da-calcetto-white-black-glowing-red-pu144a0dn-a11.html?size=41
Scarpe Sportive,41,uomo,JOMA,TOPFLEX - Scarpe da calcetto - navy,"74,99","74,99",https://www.zalando.it/joma-topflex-scarpe-da-calcetto-navy-j3342a0lf-k11.html?size=41
Scarpe Sportive,41,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - blue,"54,99","54,99",https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-blue-j3342a0lo-k11.html?size=41
